Metabolite	Query_protein	Protein_name	Gene_ID	Uniprot_ID	Protein_complex	log2_abundance	log2_abundance_corrected	met_mean	met_sd	p_value	q_value	Common_metabolite_name	MIDAS_ID	Pool	Screened_concentration_µM	KEGG_ID	HMDB_ID	SMILES_metabolite	KEGG_pathway_association
N-Acetyl-D-mannosamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.240124982	0.425925622	0.003143409	0.102926207	4.00E-05	0.001169935	N-Acetylmannosamine	20C_12	1	50	C00645	HMDB01129	[H][C@@]1(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O	Amino sugar and nucleotide sugar metabolism
Tyramine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.078282869	-0.486479511	-0.013354148	0.117834864	5.94E-05	0.001661645	Tyramine	T_9	1	50	C00483	HMDB00306	NCCC1=CC=C(O)C=C1	Tyrosine metabolism;Neuroactive ligand-receptor interaction;Protein digestion and absorption
Guanidineacetic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.981777898	-0.244016772	0.009206228	0.06320163	6.16E-05	0.001713817	Guanidoacetic acid	G_20	1	50	C00581	HMDB00128	NC(=N)NCC(O)=O	"Glycine, serine and threonine metabolism;Arginine and proline metabolism"
5-Methoxytryptamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.74727608	-0.590772274	0.070074484	0.166516338	7.23E-05	0.001978876	5-Methoxytryptamine	M_7	1	50	C05659	HMDB04095	COC1=CC2=C(NC=C2CCN)C=C1	Tryptophan metabolism
Hypotaurine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.407121794	-0.204309921	-0.00316615	0.051097786	8.27E-05	0.002236516	Hypotaurine	H_13	1	50	C00519	HMDB00965	NCCS(O)=O	Taurine and hypotaurine metabolism
Methylmalonic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.176686944	0.176782507	-0.016125095	0.04904253	8.37E-05	0.002258781	Methylmalonic acid	M_5	3	50	C02170	HMDB00202	CC(C(O)=O)C(O)=O	"Pyrimidine metabolism;Valine, leucine and isoleucine degradation;Propanoate metabolism"
Succinic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.176686944	0.176782507	-0.016125095	0.04904253	8.37E-05	0.002258781	Succinic acid	S_1	3	50	C00042	HMDB00254	OC(=O)CCC(O)=O	"Citrate cycle (TCA cycle);Oxidative phosphorylation;Alanine, aspartate and glutamate metabolism;Lysine degradation;Tyrosine metabolism;Phenylalanine metabolism;Pyruvate metabolism;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Butanoate metabolism;Nicotinate and nicotinamide metabolism;Sulfur metabolism;Carbon metabolism;cAMP signaling pathway;GABAergic synapse;Glucagon signaling pathway;Central carbon metabolism in cancer"
Isomaltose	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.063736345	0.490333481	-0.00698482	0.12846906	0.000108339	0.002825271	Isomaltose	CNC_41	1	50	C00252	HMDB02923	OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	Starch and sucrose metabolism
Sucrose	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.063736345	0.490333481	-0.00698482	0.12846906	0.000108339	0.002825271	Sucrose	S_3	1	50	C00089	HMDB00258	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	Galactose metabolism;Starch and sucrose metabolism;ABC transporters;Taste transduction;Carbohydrate digestion and absorption
D-Glucosamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.197186198	-0.279399319	-0.017624106	0.067998877	0.000118263	0.003062165	Glucosamine	G_11	1	50	C00329	HMDB01514	N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	Amino sugar and nucleotide sugar metabolism
5-Methyluridine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.257654614	-0.231128282	0.013072336	0.063631867	0.000124187	0.003199337	Ribothymidine	CNC_103	1	50		HMDB00884	CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O	
L-Citrulline	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.221660951	0.100863289	-0.014237912	0.030089044	0.000130585	0.003343912	Citrulline	C_13	3	50	C00327	HMDB00904	N[C@@H](CCCNC(N)=O)C(O)=O	Arginine biosynthesis;Biosynthesis of amino acids
D-Lactaldehyde	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.119704323	0.238989509	-0.016569332	0.067997106	0.000171018	0.004240356	D-Lactaldehyde	20C_14	3	50	C00937	HMDB06458	C[C@@H](O)C=O	Pyruvate metabolism
D-Glucosamine 6-phosphate	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.664135189	-0.482988653	-0.024293903	0.126083503	0.000274738	0.006363013	Glucosamine 6-phosphate	CNC_9	4	50	C00352	HMDB01254	N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O	"Alanine, aspartate and glutamate metabolism;Amino sugar and nucleotide sugar metabolism;Insulin resistance"
4-Imidazoleacrylic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.320886295	-0.159732183	0.023373219	0.05071376	0.000305529	0.006950036	Urocanic acid	I_6	1	50	C00785	HMDB00301	OC(=O)\C=C\C1=CNC=N1	Histidine metabolism
Beta-alanine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.058825246	-0.277796535	0.003496754	0.078156576	0.000319321	0.007223012	Beta-Alanine	A_4	1	50	C00099	HMDB00056	NCCC(O)=O	Pyrimidine metabolism;beta-Alanine metabolism;Propanoate metabolism;Pantothenate and CoA biosynthesis;Neuroactive ligand-receptor interaction;Protein digestion and absorption
L-Alanine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.058825246	-0.277796535	0.003496754	0.078156576	0.000319321	0.007223012	L-Alanine	A_9	1	50	C00041	HMDB00161	C[C@H](N)C(O)=O	"Alanine, aspartate and glutamate metabolism;Cysteine and methionine metabolism;Taurine and hypotaurine metabolism;Selenocompound metabolism;Aminoacyl-tRNA biosynthesis;Carbon metabolism;Biosynthesis of amino acids;ABC transporters;Sulfur relay system;Protein digestion and absorption;Mineral absorption;Central carbon metabolism in cancer"
Citraconic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.047215544	0.266408862	-0.011552775	0.077775143	0.000351685	0.007827932	Citraconic acid	CNC_19	3	50	C02226	HMDB00634	C\C(=C\C(O)=O)C(O)=O	"Valine, leucine and isoleucine biosynthesis;2-Oxocarboxylic acid metabolism"
3-Hydroxypropionic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.170770786	0.138700745	-0.009379912	0.041686172	0.000381919	0.008386334	Hydroxypropionic acid	4C_11	3	500	C01013	HMDB00700	OCCC(O)=O	Pyrimidine metabolism;beta-Alanine metabolism;Propanoate metabolism;Carbon metabolism
D-Glyceraldehyde	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.170770786	0.138700745	-0.009379912	0.041686172	0.000381919	0.008386334	Glyceraldehyde	4C_5	3	50	C00577	HMDB01051	OCC(O)C=O	Pentose phosphate pathway;Fructose and mannose metabolism;Galactose metabolism;Glycerolipid metabolism;Carbon metabolism
L-Lactic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.170770786	0.138700745	-0.009379912	0.041686172	0.000381919	0.008386334	L-Lactic acid	4C_3	3	500	C00186	HMDB00190	C[C@H](O)C(O)=O	Glycolysis / Gluconeogenesis;Fructose and mannose metabolism;Pyruvate metabolism;Propanoate metabolism;cAMP signaling pathway;HIF-1 signaling pathway;Glucagon signaling pathway;Central carbon metabolism in cancer
L-Alloisoleucine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.403504704	-0.256164413	-0.026331761	0.066214692	0.000518482	0.010876752	L-Alloisoleucine	CNC_171	1	50		HMDB00557	CC[C@@H](C)[C@H](N)C(O)=O	
L-Isoleucine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.403504704	-0.256164413	-0.026331761	0.066214692	0.000518482	0.010876752	L-Isoleucine	I_5	1	50	C00407	HMDB00172	CC[C@H](C)[C@H](N)C(O)=O	"Valine, leucine and isoleucine degradation;Valine, leucine and isoleucine biosynthesis;Aminoacyl-tRNA biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;ABC transporters;Protein digestion and absorption;Mineral absorption;Shigellosis;Central carbon metabolism in cancer"
L-Leucine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.403504704	-0.256164413	-0.026331761	0.066214692	0.000518482	0.010876752	L-Leucine	L_2	1	50	C00123	HMDB00687	CC(C)C[C@H](N)C(O)=O	"Valine, leucine and isoleucine degradation;Valine, leucine and isoleucine biosynthesis;Aminoacyl-tRNA biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;ABC transporters;mTOR signaling pathway;Protein digestion and absorption;Mineral absorption;Shigellosis;Central carbon metabolism in cancer"
Creatine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.081858445	-0.237795451	0.003348849	0.070986097	0.000681131	0.013699709	Creatine	C_8	1	50	C00300	HMDB00064	CN(CC(O)=O)C(N)=N	"Glycine, serine and threonine metabolism;Arginine and proline metabolism"
N-Acetyl-D-galactosamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.499159951	0.287721573	-0.02824032	0.094680181	0.000846425	0.016412285	N-Acetylgalactosamine	4C_6	2	50	C01132	HMDB00212	CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O	Galactose metabolism
N-Acetyl-D-glucosamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.499159951	0.287721573	-0.02824032	0.094680181	0.000846425	0.016412285	N-Acetyl-D-glucosamine	20C_11	2	50	C00140	HMDB00215	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	Amino sugar and nucleotide sugar metabolism;ABC transporters
D-Tagatose 6-phosphate	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.851211612	0.66689659	0.071377792	0.178876722	0.000870916	0.016795943	D-Tagatose 6-phosphate	20C_67	1	50	C01097	HMDB06873	OCC1(O)O[C@H](COP(O)(O)=O)[C@H](O)[C@@H]1O	Galactose metabolism
3-Sulfopyruvic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.182367527	0.840149197	0.186686866	0.197069938	0.000913516	0.017474306	3-Sulfopyruvic acid	CNC_102	3	50	C05528	HMDB04045	OC(=O)C(=O)CS(O)(=O)=O	Cysteine and methionine metabolism
Inosine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.612749707	-0.360307572	0.044458394	0.122405268	0.000943786	0.017902043	Inosine	I_4	1	50	C00294	HMDB00195	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O	Purine metabolism;ABC transporters
"Adenosine 3,5-diphosphate"	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	0.220459646	0.377569336	-0.013534978	0.119784282	0.001094362	0.020344246	"Adenosine 3',5'-diphosphate"	CNC_92	4	50	C00054	HMDB00061	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H]1O	Purine metabolism;Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate;Glycosaminoglycan biosynthesis - heparan sulfate / heparin;Pantothenate and CoA biosynthesis;Sulfur metabolism
D-Glutamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.081431473	-0.250275836	-0.003338356	0.075952878	0.001149217	0.021203739	D-Glutamine	G_22	1	50	C00819	HMDB03423	N[C@H](CCC(N)=O)C(O)=O	D-Glutamine and D-glutamate metabolism
DL-3-Ureidoisobutyric acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.081431473	-0.250275836	-0.003338356	0.075952878	0.001149217	0.021203739	Ureidoisobutyric acid	CNC_202	1	50	C05100	HMDB02031	CC(CNC(N)=O)C(O)=O	
L-Glutamine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.081431473	-0.250275836	-0.003338356	0.075952878	0.001149217	0.021203739	L-Glutamine	G_14	1	50	C00064	HMDB00641	N[C@@H](CCC(N)=O)C(O)=O	"Arginine biosynthesis;Purine metabolism;Pyrimidine metabolism;Alanine, aspartate and glutamate metabolism;D-Glutamine and D-glutamate metabolism;Glyoxylate and dicarboxylate metabolism;Nitrogen metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of amino acids;ABC transporters;Glutamatergic synapse;GABAergic synapse;Proximal tubule bicarbonate reclamation;Protein digestion and absorption;Mineral absorption;Central carbon metabolism in cancer"
Anserine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.21439338	0.098797612	-0.028176802	0.039087163	0.001160177	0.021375774	Anserine	20C_58	3	50	C01262	HMDB00194	CN1C=NC=C1C[C@H](NC(=O)CCN)C(O)=O	Histidine metabolism;beta-Alanine metabolism
3-Hydroxy-3-methylglutaryl coenzyme A	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.299186592	0.408278807	-0.022108804	0.134779397	0.001406692	0.025067454	3-Hydroxy-3-methylglutaryl-CoA	20C_45	2	50	C00356	HMDB01375	C[C@](O)(CC(O)=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N	"Synthesis and degradation of ketone bodies;Valine, leucine and isoleucine degradation;Butanoate metabolism;Terpenoid backbone biosynthesis;Ferroptosis"
"DL-3,4-Dihydroxymandelic acid"	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.123512778	0.155215387	-0.012001697	0.052465126	0.001436552	0.025492807	"3,4-Dihydroxymandelic acid"	D_13	3	50	C05580	HMDB01866	OC(C(O)=O)C1=CC=C(O)C(O)=C1	Tyrosine metabolism
Cytidine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.708258635	-0.468233232	0.049465192	0.162471828	0.001440608	0.025513728	Cytidine	C_7	1	50	C00475	HMDB00089	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	Pyrimidine metabolism;ABC transporters
PIP2	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	0.309723156	0.779635978	0.012303089	0.241681883	0.001498516	0.026414931	PIP2	Cay_8	4	50	C04637		CCCCCC(OC[C@H](COP(O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP([O-])(O)=O)[C@H](OP([O])(O)=O)[C@H]1O)([O-])=O)OC(CCCCC)=O)=O	Inositol phosphate metabolism;Phosphatidylinositol signaling system;Phospholipase D signaling pathway;Endocytosis;PI3K-Akt signaling pathway;Focal adhesion;Fc gamma R-mediated phagocytosis;Leukocyte transendothelial migration;Cholinergic synapse;Regulation of actin cytoskeleton;GnRH secretion;Shigellosis;Yersinia infection
Norepinephrine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.106620552	-0.18964722	0.044099791	0.073690781	0.00151394	0.026625254	Norepinephrine	CNC_95	1	50	C00547	HMDB00216	NC[C@H](O)C1=CC(O)=C(O)C=C1	Tyrosine metabolism;cAMP signaling pathway;Neuroactive ligand-receptor interaction;Adrenergic signaling in cardiomyocytes;Vascular smooth muscle contraction;Gap junction;Thermogenesis;Synaptic vesicle cycle;Taste transduction;Regulation of lipolysis in adipocytes;Renin secretion;Salivary secretion
Pyridoxine	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-1.106620552	-0.18964722	0.044099791	0.073690781	0.00151394	0.026625254	Pyridoxine	P_11	1	50	C00314	HMDB00239	CC1=NC=C(CO)C(CO)=C1O	Vitamin B6 metabolism
DL-2-Amino-3-phosphonopropionic acid	IDH3a2bg	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial; Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial; Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	IDH3A; IDH3B; IDH3G	P50213; O43837; P51553	A2BG	-0.216795399	0.133232967	-0.016225625	0.047308238	0.001581753	0.027644505	2-Amino-3-phosphonopropionic acid	CNC_172	3	50	C05672	HMDB00370	NC(CP(O)(O)=O)C(O)=O	Phosphonate and phosphinate metabolism
